Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
1918,Candidate 1918,"Deep Learning, Python",15,MBA,AWS Certified,Cybersecurity Analyst,Reject,108685,15,4
1228,Candidate 1228,"SQL, Deep Learning, Python, Machine Learning",14,M.Tech,AWS Certified,Data Scientist,Reject,37462,10,23
442,Benjamin Ward,"Networking, Cybersecurity",5,MBA,None,Cybersecurity Analyst,Hire,40736,6,90
52,Dalton Smith,"Ethical Hacking, Cybersecurity, Linux",9,M.Tech,None,Cybersecurity Analyst,Hire,55058,3,100
1302,Candidate 1302,"Pytorch, TensorFlow, NLP, Python",20,B.Sc,None,Data Scientist,Hire,92216,7,64
1374,Candidate 1374,"Linux, Ethical Hacking, Cybersecurity, Networking",18,M.Tech,None,Data Scientist,Reject,83047,0,64
1305,Candidate 1305,"Python, TensorFlow, NLP",8,MBA,AWS Certified,Software Engineer,Reject,93854,13,17
237,Nancy Brown,"Ethical Hacking, Linux, Cybersecurity, Networking",1,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,80647,8,80
521,Kimberly Carpenter,"Python, NLP, Pytorch",2,PhD,AWS Certified,AI Researcher,Reject,80377,1,50
736,Justin Clark,"React, Java, C++",5,B.Tech,Google ML,Software Engineer,Hire,115813,0,75
1531,Candidate 1531,"Ethical Hacking, Linux, Cybersecurity",9,MBA,AWS Certified,Data Scientist,Reject,114027,7,89
107,David Richardson,"NLP, Python, TensorFlow",9,B.Tech,AWS Certified,AI Researcher,Hire,105695,0,100
593,Kathryn Santos,"Deep Learning, SQL, Machine Learning, Python",3,PhD,Google ML,Data Scientist,Hire,75861,1,65
1304,Candidate 1304,"C++, SQL, Java",6,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,135179,15,64
1388,Candidate 1388,"Machine Learning, SQL, Python",18,B.Tech,Google ML,Cybersecurity Analyst,Hire,129801,8,72
584,Jonathan Baxter,"TensorFlow, Python",5,B.Sc,None,AI Researcher,Hire,114286,6,90
1497,Candidate 1497,"Java, React",14,PhD,AWS Certified,Cybersecurity Analyst,Hire,33265,16,60
1714,Candidate 1714,"Ethical Hacking, Networking, Linux",9,M.Tech,AWS Certified,Software Engineer,Hire,122587,20,62
905,Stacy Flores,"Deep Learning, Machine Learning",4,PhD,AWS Certified,Data Scientist,Reject,103828,0,60
1379,Candidate 1379,"SQL, Machine Learning",15,B.Sc,Google ML,AI Researcher,Reject,75814,17,40
1280,Candidate 1280,"React, C++, Java, SQL",17,B.Tech,AWS Certified,AI Researcher,Hire,110730,20,31
1181,Candidate 1181,"Python, SQL",18,PhD,AWS Certified,Cybersecurity Analyst,Reject,141789,14,38
1836,Candidate 1836,"C++, Java",10,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,69952,13,77
309,Stephen Lopez,"Deep Learning, SQL",6,B.Tech,AWS Certified,Data Scientist,Hire,106433,0,80
1163,Candidate 1163,"Ethical Hacking, Networking, Linux",16,B.Sc,Google ML,Cybersecurity Analyst,Reject,116549,5,95
1267,Candidate 1267,"SQL, Java, C++, React",13,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,133125,6,24
1156,Candidate 1156,"Pytorch, TensorFlow, NLP",4,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,149856,14,72
707,Bobby Palmer,"Java, SQL, React",3,MBA,AWS Certified,Software Engineer,Hire,104253,8,95
1515,Candidate 1515,"Pytorch, Python, TensorFlow, NLP",20,B.Sc,None,Cybersecurity Analyst,Hire,124482,14,92
746,Megan Peterson,"Java, C++, React",0,PhD,Deep Learning Specialization,Software Engineer,Reject,118475,2,35
1940,Candidate 1940,"Python, Deep Learning, Machine Learning, SQL",8,PhD,AWS Certified,Data Scientist,Hire,144408,6,63
634,Patrick Gonzalez,"TensorFlow, Pytorch, Python, NLP",10,B.Tech,AWS Certified,AI Researcher,Hire,94952,6,100
514,David Cruz,"Cybersecurity, Linux, Networking, Ethical Hacking",0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,77105,4,50
82,Melissa Clark,"React, C++",1,PhD,Deep Learning Specialization,Software Engineer,Hire,107085,10,80
1309,Candidate 1309,"SQL, React, Java",16,PhD,Google ML,Data Scientist,Reject,79184,1,27
1306,Candidate 1306,"Networking, Linux, Ethical Hacking, Cybersecurity",19,B.Tech,None,Software Engineer,Reject,146639,10,88
915,John Holland,"Linux, Networking, Cybersecurity, Ethical Hacking",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,114989,9,100
1674,Candidate 1674,"Machine Learning, Python, SQL, Deep Learning",10,M.Tech,Google ML,AI Researcher,Reject,78758,7,76
1658,Candidate 1658,"TensorFlow, Python, NLP",3,MBA,AWS Certified,AI Researcher,Reject,56002,20,90
775,Amy White,"Machine Learning, Deep Learning, Python, SQL",4,B.Sc,None,Data Scientist,Hire,51928,8,100
330,Bryan Clayton,"Networking, Cybersecurity, Ethical Hacking, Linux",0,PhD,AWS Certified,Cybersecurity Analyst,Reject,62201,5,55
55,James Jones,"Python, SQL, Machine Learning",0,B.Tech,AWS Certified,Data Scientist,Reject,112663,7,60
2,Wesley Roman,"Deep Learning, Machine Learning, Python, SQL",10,MBA,Google ML,Data Scientist,Hire,113002,1,100
944,Michael Wilson,"Java, React, SQL, C++",3,PhD,None,Software Engineer,Hire,78794,4,70
823,Patrick Hayes,"SQL, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,54846,8,100
910,Colin Morris,"Networking, Linux, Ethical Hacking",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,102914,6,85
517,Joseph Chapman,"SQL, React, Java, C++",9,MBA,Google ML,Software Engineer,Hire,95141,7,100
182,Stephen Nichols,"Machine Learning, Deep Learning, SQL, Python",1,PhD,None,Data Scientist,Hire,60495,7,65
165,Rhonda Green,"Networking, Cybersecurity, Linux, Ethical Hacking",7,M.Tech,Google ML,Cybersecurity Analyst,Hire,117704,10,100
1524,Candidate 1524,"TensorFlow, Python, Pytorch, NLP",13,PhD,Deep Learning Specialization,Data Scientist,Hire,87170,1,15
452,William Parker V,"Python, Machine Learning, Deep Learning",8,B.Sc,Deep Learning Specialization,Data Scientist,Hire,100425,0,100
539,Jessica Doyle,"Java, C++, SQL",9,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82288,0,100
1312,Candidate 1312,"SQL, Deep Learning",6,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,125204,2,38
1112,Candidate 1112,"NLP, TensorFlow, Python",1,M.Tech,None,Software Engineer,Hire,144096,3,50
1769,Candidate 1769,"C++, React, SQL, Java",8,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,143287,8,90
1288,Candidate 1288,"React, C++",2,PhD,Google ML,AI Researcher,Reject,50996,2,1
328,Maria Perez PhD,"Ethical Hacking, Linux, Cybersecurity",4,MBA,None,Cybersecurity Analyst,Hire,52722,9,100
1791,Candidate 1791,"Cybersecurity, Networking, Ethical Hacking, Linux",11,B.Tech,None,Data Scientist,Hire,48910,20,98
491,Sheri Dickerson,"Python, Pytorch, NLP",0,PhD,Google ML,AI Researcher,Hire,88256,9,70
1535,Candidate 1535,"Machine Learning, Deep Learning, SQL",2,M.Tech,None,AI Researcher,Reject,121112,10,2
8,Anthony Harrison,"TensorFlow, Pytorch, NLP",3,M.Tech,AWS Certified,AI Researcher,Hire,103006,7,90
1859,Candidate 1859,"Ethical Hacking, Networking, Linux, Cybersecurity",10,B.Sc,None,AI Researcher,Hire,114244,17,8
313,Laura Stewart,"Deep Learning, SQL, Python, Machine Learning",1,PhD,Deep Learning Specialization,Data Scientist,Reject,52288,1,45
833,Antonio Hill,"Pytorch, Python",4,M.Tech,AWS Certified,AI Researcher,Hire,54228,1,65
1202,Candidate 1202,"TensorFlow, NLP, Python",0,MBA,Google ML,AI Researcher,Hire,85819,0,64
1065,Candidate 1065,"Cybersecurity, Ethical Hacking",9,MBA,AWS Certified,AI Researcher,Reject,137433,18,91
608,Raymond Roach,"C++, React, SQL, Java",5,M.Tech,None,Software Engineer,Hire,48105,6,100
135,Paul Castro,"TensorFlow, NLP, Python, Pytorch",6,B.Sc,Deep Learning Specialization,AI Researcher,Hire,60828,3,100
210,Thomas Thompson,"Python, NLP, TensorFlow",2,M.Tech,Google ML,AI Researcher,Hire,90388,4,65
1910,Candidate 1910,"SQL, Python",12,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,103025,13,59
1482,Candidate 1482,"NLP, TensorFlow, Python, Pytorch",0,M.Tech,None,Cybersecurity Analyst,Hire,103796,20,88
778,Megan Juarez,"SQL, C++, Java",6,B.Sc,None,Software Engineer,Hire,113366,4,95
800,James Allen,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459,0,100
55,James Jones,"Python, SQL, Machine Learning",0,B.Tech,AWS Certified,Data Scientist,Reject,112663,7,60
1921,Candidate 1921,"Ethical Hacking, Linux, Networking",9,B.Tech,None,AI Researcher,Hire,107130,20,9
1436,Candidate 1436,"NLP, TensorFlow",18,MBA,AWS Certified,Cybersecurity Analyst,Hire,124356,17,75
955,Megan Meadows,"SQL, Python, Machine Learning, Deep Learning",7,B.Sc,AWS Certified,Data Scientist,Hire,55431,2,100
1702,Candidate 1702,"TensorFlow, NLP, Pytorch",9,B.Sc,None,Data Scientist,Reject,91384,9,50
162,Patricia Scott,"SQL, Machine Learning",5,M.Tech,AWS Certified,Data Scientist,Hire,99076,8,100
1741,Candidate 1741,"Ethical Hacking, Networking, Linux",0,B.Tech,Google ML,Data Scientist,Hire,45973,20,46
988,Anna Perez,"Pytorch, TensorFlow, NLP",2,M.Tech,Google ML,AI Researcher,Hire,76264,4,65
1133,Candidate 1133,"NLP, Pytorch, TensorFlow",11,B.Tech,None,Data Scientist,Hire,138433,6,2
1602,Candidate 1602,"React, C++, Java, SQL",15,M.Tech,Deep Learning Specialization,AI Researcher,Reject,46562,4,94
1395,Candidate 1395,"Cybersecurity, Ethical Hacking",18,MBA,None,Software Engineer,Reject,146709,17,80
769,Robin Bradford,"Python, Deep Learning, SQL, Machine Learning",9,MBA,None,Data Scientist,Hire,93197,0,100
1530,Candidate 1530,"Cybersecurity, Networking, Linux, Ethical Hacking",5,M.Tech,AWS Certified,AI Researcher,Hire,46897,9,81
286,Joanna Little,"Ethical Hacking, Cybersecurity, Networking",2,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,117219,5,70
1999,Candidate 1999,"Java, React",10,B.Tech,Google ML,Software Engineer,Hire,92512,18,75
429,Anna Morrison,"Networking, Linux",5,M.Tech,Google ML,Cybersecurity Analyst,Hire,61038,9,100
333,Kimberly Thompson,"TensorFlow, Pytorch",5,PhD,AWS Certified,AI Researcher,Hire,79405,4,90
80,Wesley Rodriguez,"Deep Learning, Python, Machine Learning, SQL",6,B.Sc,Deep Learning Specialization,Data Scientist,Hire,82300,4,100
723,Jennifer Moran,"Python, Machine Learning",8,B.Tech,AWS Certified,Data Scientist,Hire,59833,2,100
952,Joshua Hatfield,"NLP, Pytorch, TensorFlow, Python",0,MBA,Deep Learning Specialization,AI Researcher,Hire,70137,9,75
1029,Candidate 1029,"NLP, TensorFlow",1,MBA,Deep Learning Specialization,AI Researcher,Reject,45256,14,74
263,Bryan Scott,"TensorFlow, NLP",10,B.Sc,AWS Certified,AI Researcher,Hire,86663,2,100
990,Tracy Jennings,"Networking, Cybersecurity, Ethical Hacking, Linux",9,MBA,AWS Certified,Cybersecurity Analyst,Hire,45660,9,100
1720,Candidate 1720,"Linux, Ethical Hacking, Networking",14,B.Sc,Google ML,Data Scientist,Hire,114477,14,81
688,Kenneth Johnson,"Linux, Cybersecurity, Ethical Hacking",7,B.Tech,None,Cybersecurity Analyst,Hire,41678,8,100
327,Abigail Brock,"Machine Learning, Python, Deep Learning",9,B.Tech,None,Data Scientist,Hire,93707,0,100
609,Nathan Davis,"NLP, TensorFlow, Python, Pytorch",8,MBA,None,AI Researcher,Hire,50831,3,100
1384,Candidate 1384,"Java, SQL, React",9,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,88827,12,8
1725,Candidate 1725,"Ethical Hacking, Cybersecurity, Networking, Linux",17,MBA,Deep Learning Specialization,AI Researcher,Reject,60398,4,93
1087,Candidate 1087,"Ethical Hacking, Linux",6,M.Tech,Deep Learning Specialization,Software Engineer,Hire,101816,9,34
1197,Candidate 1197,"Python, Deep Learning, Machine Learning",1,B.Tech,Deep Learning Specialization,AI Researcher,Reject,103666,19,1
342,Shannon Page,"Deep Learning, SQL, Python, Machine Learning",8,MBA,AWS Certified,Data Scientist,Hire,100345,0,100
148,Joshua Hughes,"Python, Machine Learning",8,PhD,AWS Certified,Data Scientist,Hire,95978,4,100
1096,Candidate 1096,"Machine Learning, Deep Learning, SQL, Python",16,PhD,AWS Certified,AI Researcher,Reject,55500,12,96
1108,Candidate 1108,"C++, Java",8,PhD,None,Cybersecurity Analyst,Reject,35675,17,1
849,Tonya Sanchez,"SQL, Java, React",1,M.Tech,AWS Certified,Software Engineer,Reject,48917,3,50
967,Courtney Black,"Ethical Hacking, Linux, Networking, Cybersecurity",6,MBA,None,Cybersecurity Analyst,Hire,56426,1,85
1263,Candidate 1263,"Java, SQL",8,B.Tech,Deep Learning Specialization,Software Engineer,Reject,105893,19,83
204,Tiffany Koch,"NLP, Python, TensorFlow",1,PhD,Deep Learning Specialization,AI Researcher,Hire,42249,7,70
662,Monica Williams,"Linux, Cybersecurity",2,PhD,None,Cybersecurity Analyst,Hire,41824,7,65
1003,Candidate 1003,"Pytorch, TensorFlow, NLP",3,MBA,AWS Certified,AI Researcher,Reject,149224,14,31
1848,Candidate 1848,"Ethical Hacking, Linux, Cybersecurity, Networking",18,B.Sc,Google ML,Data Scientist,Hire,84383,9,9
1341,Candidate 1341,"React, Java",10,M.Tech,None,Cybersecurity Analyst,Hire,109626,13,96
1103,Candidate 1103,"Linux, Cybersecurity, Ethical Hacking",14,PhD,AWS Certified,Cybersecurity Analyst,Hire,73065,14,91
1890,Candidate 1890,"C++, React",0,MBA,Google ML,AI Researcher,Hire,31962,7,72
1880,Candidate 1880,"TensorFlow, Pytorch, Python",10,PhD,None,Cybersecurity Analyst,Reject,126602,4,57
1757,Candidate 1757,"Ethical Hacking, Cybersecurity, Networking",2,B.Sc,None,Cybersecurity Analyst,Reject,132404,14,95
1204,Candidate 1204,"NLP, TensorFlow, Python, Pytorch",11,M.Tech,Deep Learning Specialization,AI Researcher,Hire,94252,9,68
1991,Candidate 1991,"Python, Pytorch, TensorFlow",8,MBA,AWS Certified,Data Scientist,Reject,79505,13,2
25,Lori Johnson,"Pytorch, TensorFlow, NLP, Python",0,B.Tech,Deep Learning Specialization,AI Researcher,Hire,91064,10,80
1748,Candidate 1748,"NLP, Pytorch, TensorFlow",0,MBA,Google ML,AI Researcher,Hire,117182,12,92
684,Christine Trevino,"Java, C++",3,PhD,Deep Learning Specialization,Software Engineer,Hire,53518,7,85
752,Jacob Brown,"Deep Learning, Python, SQL",4,B.Tech,None,Data Scientist,Hire,90584,3,70
1049,Candidate 1049,"NLP, TensorFlow, Pytorch",18,M.Tech,None,AI Researcher,Hire,98756,12,42
876,Brandi Hernandez,"Python, SQL, Machine Learning, Deep Learning",4,B.Tech,AWS Certified,Data Scientist,Hire,65571,5,95
1588,Candidate 1588,"Deep Learning, SQL",16,M.Tech,Google ML,Cybersecurity Analyst,Hire,72691,9,71
939,William Johnston,"SQL, C++, Java, React",3,M.Tech,Google ML,Software Engineer,Reject,44121,0,60
395,Donald Morales,"Python, Pytorch, TensorFlow, NLP",8,B.Tech,AWS Certified,AI Researcher,Hire,65345,8,100
1337,Candidate 1337,"TensorFlow, NLP",9,PhD,None,AI Researcher,Hire,78809,1,70
1961,Candidate 1961,"Deep Learning, Python, SQL",18,B.Sc,None,AI Researcher,Reject,30857,18,92
386,Wendy Ferguson,"Linux, Ethical Hacking, Networking",10,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,108070,1,100
1040,Candidate 1040,"SQL, Deep Learning, Python, Machine Learning",20,M.Tech,Google ML,Software Engineer,Hire,105315,14,3
1327,Candidate 1327,"Networking, Cybersecurity, Linux, Ethical Hacking",10,B.Tech,AWS Certified,Software Engineer,Hire,53184,14,70
910,Colin Morris,"Networking, Linux, Ethical Hacking",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,102914,6,85
292,Amanda Watson,"Cybersecurity, Networking, Linux",2,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,104195,3,60
1233,Candidate 1233,"Machine Learning, Deep Learning, SQL, Python",15,PhD,AWS Certified,Software Engineer,Reject,45441,15,77
937,Samuel Arnold,"Ethical Hacking, Linux",9,MBA,AWS Certified,Cybersecurity Analyst,Hire,46896,8,100
1430,Candidate 1430,"Python, TensorFlow",2,B.Sc,None,Data Scientist,Hire,146329,12,16
361,James Cline,"Linux, Ethical Hacking",2,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,76342,4,60
1897,Candidate 1897,"Cybersecurity, Networking, Linux",16,PhD,None,Software Engineer,Hire,115100,15,39
1333,Candidate 1333,"TensorFlow, Pytorch, Python, NLP",10,PhD,None,Cybersecurity Analyst,Hire,101454,11,57
1935,Candidate 1935,"Machine Learning, Python",1,B.Tech,Google ML,Software Engineer,Reject,118074,6,65
936,Eddie May,"Machine Learning, SQL",2,MBA,Deep Learning Specialization,Data Scientist,Hire,90929,7,75
419,Valerie Clark,"SQL, Machine Learning, Python, Deep Learning",2,MBA,AWS Certified,Data Scientist,Hire,58438,6,80
567,Julie Thompson,"C++, Java, React, SQL",9,MBA,AWS Certified,Software Engineer,Hire,81897,4,100
1855,Candidate 1855,"React, C++",20,PhD,Google ML,Cybersecurity Analyst,Reject,65449,4,57
1210,Candidate 1210,"Networking, Linux, Ethical Hacking, Cybersecurity",10,B.Tech,None,Cybersecurity Analyst,Reject,110822,14,6
468,Margaret Turner,"Cybersecurity, Ethical Hacking, Networking, Linux",3,PhD,None,Cybersecurity Analyst,Hire,105166,5,75
1646,Candidate 1646,"Python, Pytorch, NLP, TensorFlow",0,PhD,Google ML,Data Scientist,Hire,90221,17,1
1314,Candidate 1314,"Deep Learning, SQL",12,MBA,Google ML,Cybersecurity Analyst,Reject,94962,12,32
1793,Candidate 1793,"Ethical Hacking, Networking, Linux",4,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,94755,10,19
1431,Candidate 1431,"Java, React, SQL, C++",9,B.Tech,AWS Certified,Data Scientist,Reject,111597,17,97
1072,Candidate 1072,"Deep Learning, Machine Learning, Python, SQL",8,B.Tech,Google ML,Cybersecurity Analyst,Reject,42305,2,84
1014,Candidate 1014,"Networking, Linux, Ethical Hacking, Cybersecurity",5,M.Tech,AWS Certified,Software Engineer,Reject,87974,11,32
1929,Candidate 1929,"Linux, Ethical Hacking",16,MBA,AWS Certified,Data Scientist,Reject,136155,11,50
982,Dakota Clark,"NLP, Python",10,PhD,Google ML,AI Researcher,Hire,100218,10,100
127,Sophia Bradley,"Machine Learning, Python, Deep Learning, SQL",5,M.Tech,Deep Learning Specialization,Data Scientist,Hire,95222,5,100
773,Trevor Sampson,"SQL, Machine Learning",1,PhD,Deep Learning Specialization,Data Scientist,Reject,95743,4,50
1348,Candidate 1348,"Python, Pytorch, NLP",1,PhD,AWS Certified,AI Researcher,Hire,105277,15,57
356,Vincent Daniel,"Python, Pytorch, TensorFlow, NLP",7,B.Sc,Google ML,AI Researcher,Hire,75507,7,100
828,Tiffany Cox,"React, SQL",8,M.Tech,AWS Certified,Software Engineer,Hire,46717,6,100
1640,Candidate 1640,"SQL, Machine Learning, Deep Learning, Python",3,M.Tech,Google ML,Software Engineer,Hire,39856,11,16
985,Nicholas Wheeler,"SQL, Deep Learning",0,PhD,Deep Learning Specialization,Data Scientist,Reject,118976,8,60
189,Evelyn Porter,"SQL, Python, Machine Learning, Deep Learning",3,M.Tech,Google ML,Data Scientist,Hire,65930,5,85
1387,Candidate 1387,"Ethical Hacking, Linux, Networking",19,PhD,Deep Learning Specialization,Data Scientist,Reject,43475,0,71
444,Daniel Cline,"Java, C++, SQL, React",4,B.Tech,None,Software Engineer,Hire,46950,7,95
363,Stephanie Edwards,"SQL, Java",3,B.Sc,None,Software Engineer,Hire,41272,6,70
350,Shannon Young,"Ethical Hacking, Linux",2,M.Tech,None,Cybersecurity Analyst,Hire,115687,7,65
346,Isabel Williams,"Cybersecurity, Ethical Hacking, Networking, Linux",6,MBA,Google ML,Cybersecurity Analyst,Hire,89696,10,100
727,Ryan Mason,"Machine Learning, Python, SQL",10,B.Sc,None,Data Scientist,Hire,84036,5,100
1377,Candidate 1377,"Python, Pytorch",15,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,139716,7,29
712,Meagan Spencer,"C++, SQL, Java",6,PhD,AWS Certified,Software Engineer,Hire,80373,8,100
891,Jason Case,"Cybersecurity, Networking",7,M.Tech,Google ML,Cybersecurity Analyst,Hire,117696,4,100
1786,Candidate 1786,"Pytorch, Python, TensorFlow",10,MBA,AWS Certified,AI Researcher,Hire,114970,10,18
11,Laura French,"SQL, Java, C++",1,PhD,Deep Learning Specialization,Software Engineer,Hire,88945,7,70
1204,Candidate 1204,"NLP, TensorFlow, Python, Pytorch",11,M.Tech,Deep Learning Specialization,AI Researcher,Hire,94252,9,68
117,Mr. David Boyle,"Networking, Cybersecurity, Linux, Ethical Hacking",10,B.Tech,None,Cybersecurity Analyst,Hire,101100,10,100
1835,Candidate 1835,"SQL, C++",17,B.Tech,None,Software Engineer,Reject,97459,15,28
794,Jennifer Hess,"SQL, Deep Learning, Python, Machine Learning",7,M.Tech,None,Data Scientist,Hire,71964,7,100
1679,Candidate 1679,"Pytorch, Python, NLP, TensorFlow",15,MBA,Google ML,AI Researcher,Hire,87673,2,67
675,Alexandra Williams,"SQL, Python",10,PhD,AWS Certified,Data Scientist,Hire,64417,7,100
95,Madison Dunn,"Java, SQL, C++",9,B.Tech,Google ML,Software Engineer,Hire,113365,8,100
130,Shannon Alvarez,"Python, NLP, Pytorch",3,B.Sc,Deep Learning Specialization,AI Researcher,Reject,91770,0,55
372,Donald Lawson,"React, Java, SQL",3,B.Sc,None,Software Engineer,Reject,118891,0,45
966,Elizabeth Stevenson,"SQL, Machine Learning, Deep Learning",8,M.Tech,None,Data Scientist,Hire,61880,8,100
1870,Candidate 1870,"Java, React",8,PhD,AWS Certified,Software Engineer,Hire,64131,8,98
